,text,target,label
1954,"yeah , they always cut and run when presented with facts that contradict their narrative . it is sad , really . i did dem exit after dnc leak showing such blatant corruption & amp disdain for populace . bernie who ? nothing democrats have done since has given me pause .",bernie sanders,0
1955,are the dem exit brothers planning a dementry campaign when bernie tries to get back in the party for resources next year ?,bernie sanders,0
1956,"laughing out loud , i voted for sanders in 2016 and 2020 but even that isn t going to get me to vote for a democrat in 2020 , i am done . i will be voting 3 rd party in the general . california lockdown",bernie sanders,0
1957,just joined the green party after watching the dnc shut down bernie again we can only get real change through an independent 3 rd party . green enter,bernie sanders,1
1958,"um , no , look at my profile . it says it all . i am very proud of what i did in dem exit ing back in 8 / 2016 . i am even more proud of my saying f you to democrats everywhere for their treatment of bernie and voting for jill stein . i cried tears of joy when $ he lost !",bernie sanders,1
1959,"i f checking hope so . a switcheroo where the third place candidate leapfrogs the too and place candidate , who the primary was rigged against , would bring about the fall of the democratic party much sooner than i d hoped . dem exiting forever bernie or vest bernie sanders",bernie sanders,1
1960,right . liz the bernie basher will excite youth voters . and i see you profile includes dnc member elect . dem exit vote green send the corrupt dnc a message,bernie sanders,1
1961,"support medicare for all in a way that shows that he means it vehement support of congressional and senate challengers who support bernie is vision of medicare for all and the same energy for serious police reform . until then , i am",bernie sanders,1
1962,"dack is spot on on this one . i supported bernie but he took the money we donated , handed it over to hillary , and stepped aside . how many more times are you willing to let him do this to you ? free assange now free assange",bernie sanders,0
1963,"america always needs an excuse russia to distract . . . . americans didn t admit , apologize or punish those involved in rigging the democratic primary . lock up hillary , debbie , dnc , dem , then we will speak about fair elections & justice . bernie would have won dem exit vl pacino",bernie sanders,1
1964,"all of bernie sanders people that helped make his campaign so big from 2016 left bernie , and decided to form a legitimate 3 rd party ! its time to we stand up ! ! bernie failed us time to dem exit 3 rdparty dem don represent the people anymore ! drain the swamp",bernie sanders,0
1965,"typical berniecrat ! ! ! if everything fails , resort to petty insults . oh well , good thing you guys are leaving the party . enjoy your",bernie sanders,1
1966,"agreed , julie . i am fervently hoping that he addresses her exclusion at the debate and condemns it . sadly i denial of normal t think he will because he would t even call out the dnc when he was rigged against in 2016 . i love bernie but he is got to stay independent . fuck the dnc !",bernie sanders,1
1967,i believe it ! Instant Message out dem exit and if they keep fucking with bernie and let him run a fair campaign . it will be nore then just me out !,bernie sanders,1
1968,"this poor schmuck , grandson of a long time gov and a congressman , who speaks five languages , can t even try to run as he is not the chosen one . real democracy the democrats hmm i wonder what election this reminds me of bernie would have won bernie",bernie sanders,1
1969,"bernie campaigned hard for hillary in the general . but . bernie hired brie gray , famed dem exit jill stein voter , to be his press secretary . why ? bernie will support the ultimate candidate . will his staff ?",bernie sanders,1
1970,"although the reality was that corrupt dnc had a big part in shaving off bernie votes , evidenced by the vast difference between the vote counts and exit polls . this was election fraud . period .",bernie sanders,0
1971,"dnc when someone gets caught stealing , you never trust them again . you openly conspired to steal the nomination from bernie & us the people , our ability to choose our own leaders . you could t win on the issues so you had to resort to dirty tricks and steal it from us . dem exit aaron",bernie sanders,1
1972,"early voting started today in new mexico . i am a senior , i will vote for bernie and i can not believe the colossal mistake the democratic elite pushed on us . dem exit after the primaries . come november vote against the malignant narcissist .",bernie sanders,1
1973,"they will have a miserable , undeterminable existence . but i denial of normal t care dem exit i am with bernie sanders",bernie sanders,1
1974,"none of the above . bernie sanders already showed us in 2016 that progressive them candidates are just a decoy to funnel support for liberal , corporate made to look bad shills , with only artificial popular support , like hillary clinton . green enter",bernie sanders,0
1975,"nina turner nina , more than anything we needed a leader that would fight too the very end relentlessly for the powerful causes we as working class americans need today ! you delivered & amp we thank you immensely . bernie sanders bernie abandoned us for a failed democratic party .",bernie sanders,0
1976,"why i don believe in bernie any longer . after what he did in 2016 , went independent dem exit hes showing us nothing has changed .",bernie sanders,0
1977,bernie sanders for years identified as independent while serving in you . is . congressional . he should have remained one & amp forged a 3 rd party . democrats never wanted him from the onset & amp sought to undermine him . tulsi gabba rd & amp mar williamson were sabotaged as well .,bernie sanders,0
1978,"we can t forget this truth . not me , us was not just a campaign slogan . it is time to take up the torch and go the rest of the distance . bernie sanders tar area de",bernie sanders,1
1979,"monday madness bernie sanders or is it comrade either way , does t work just saying !",bernie sanders,0
1980,". bernie sanders is not a democrat . never has been , never will be . why he is being allowed to run as a them , continues to be a mystery . buzz off , bernie bot bernie troll",bernie sanders,0
1981,"bernie code the primaries were rigged ! ! bernie bro code translated wait , black people get a say in this thing ? ! ! What the actual f**k , man ? ! stop with the overt racism and sexism , bernie babies . you lost last night because people hate bernie sanders . plain & amp simple . get over it .",bernie sanders,0
1982,"bernie logic all the polls are garbage . except change , change is a good one and bernie is crushing it everyone else logic why do they keep pushing change polls ? literally it has been an outlier during the whole primary . its not even b rated .",bernie sanders,0
1983,when i google bernie all i see is a bunch of bernie sanders who helped fuck up the last election and are trying to fuck up the next one . screw bernie and his bros,bernie sanders,0
1984,"hey keith ellison take a look at these bernie & amp bernie bitches posts . remember you asked for them . but , it is funny you haven t mentioned it since . i guess it was just gaslighting huh ?",bernie sanders,0
1985,bernie sanders is erasure of women who support the candidate who cares about equality for all . it is disgusting and offensive . call me a principled person . call me a sanders supporter . there is your alliteration .,bernie sanders,1
1986,"i for one am glad to see that bernie phenomenon is just a myth . yep , does t exist at all . lock her up , amirite ? guys who will totally win this thing in november & amp not at all alienate every single democrat constituency that is not 100 in lockstep with this shauvinism . right ?",bernie sanders,1
1987,okay folks somebody translate this shit for me please ? a bernie sanders is trying to talk and makes about as much sense as the dipshit he follows,bernie sanders,1
1988,"in early 2019 , business insider debunked the pervasive myth of the bernie sanders which continues to be pushed by billionaires . democratic debate",bernie sanders,1
1989,"wow , name calling from a bernie sanders ! ! no , just cynical about the depths uncovered that politicians will go to sometimes . this happened right after bernie got a whole lot of bad press for how his supporters treated warren . hateful cowards usually only act in groups , not alone .",bernie sanders,0
1990,i was approached by a grey bearded bernie today who tried to hand me a door hanger . he was trying to make the sale alas when i objected to communism he fled,bernie sanders,0
1991,"project veritas has video of a bernie lying , suggesting that the gulag is paid prisoners a living wage . please catch the terror of these words . this sick sociopath believes that the gulag is superior to any job that pays less than a living wage . he wants a gulag .",bernie sanders,0
1992,"bernie here . just want to say that of course people feelings and opinions are valid , even when different from my own . we should all avoid stereotypes and namecalling and genuinely seek to share knowledge . keep your stick on the ice , we reply all in this together .",bernie sanders,1
1993,you know inside your head there is a brain . if you tried using it now and then you would t be repeating bernie sanders nonsense .,bernie sanders,0
1994,yeah to be honest i was going to vote bernie but then someone with bernie sanders in their bio called me a poopyhead on twitter so now i love billionaires warren gang,bernie sanders,0
1995,"found out recently that a very dear friend is a bernie sanders it was a huge wake up call for me . complacency is not an option . i won t convert my friend , i am sure , but we can t assume anything about the 2020 election ka g 2020",bernie sanders,1
1996,i am sorry that you hate healthcare ! i am sorry that you love student debt ! i am sorry that you hate marijuana ! fascist ! communism seductive sunday bernie sanders,bernie sanders,1
1997,being attacked by a handful of bernie phd candidates in fields that will qualify them to ask if you d like fries with that actually puts a smile on my face . just goes to prove how out of touch the far left is .,bernie sanders,0
1998,"bernie logic . so the establishment is worse than actual sexists and racists ? ! sorry , people . you denial of normal t get to boo hillary . not now . not ever . still with her",bernie sanders,0
1999,"something is wrong with these guys . . my god , you are losing & amp if you do , you need to pull your self together grow up and stand by whomever the nominee is . bernie sanders bernie",bernie sanders,1
2000,everyone who bought into the bernie myth is another victim of corporate propaganda . it is not too late to vote for a candidate who actually stands for something . i honestly welcome you all with open arms .,bernie sanders,0
2001,but you can run for president at almost 80 ? how does this bernie sanders logic make sense .,bernie sanders,0
2002,"seriously . . . unlike you bernie sanders trish , i have an ability to fact check , read and actually cite my sources . seems as though all you can do is make lame snark and retweet yourselves as citation . you are comic misogynistic trig gold . enjoy your self retweeting .",bernie sanders,0
2003,the good people who have fought for and believed in bernie sanders need to raise their voices against the hate and the and get on board to save this democracy ! not pick up their toys and go home ! get in the fight,bernie sanders,1
2004,with . . . i oh you imagine giving your child the bill for a bad investment . bernie type fathering .,bernie sanders,0
2005,". tom ste yer back that thing up into this campaign , you reply a bernie now get in , we reply getting free healthcare",bernie sanders,1
2006,"just got sent one of these bad boys by simply doing what i was going to do anyway and donating to bernie again . just look at the perks you get as a bernie ! thanks again sarah for bernie . you rock , and you all should give her a follow if you arent already following ! !",bernie sanders,1
2007,"Instant Message sorry your online education was so limited . are we done , typical bernie sanders misogynist ?",bernie sanders,0
2008,"bernie and warren supporter here , i am also a bernie i am young , black , and gay if that mayters . my friends are black and latino also mostly gay and they are also bernie warren supporters . respectfully the media can fuck off . we are pissed for a reason . maddow",bernie sanders,0
2009,and the unnecessarily inflated prices of scooter rentals . right bernie ?,bernie sanders,0
2010,"yeah i was wrong , but had i been able to watch the whole video i would have been right ! you d be a shoe in for coronavirus spokesperson . bernie sanders",bernie sanders,0
2011,hardball chris when you have both bernie es glau de and gay maybe he knows maybe he doesnt noah c roth man i got to switch channels . no tolerance for either .,bernie sanders,0
2012,"how is this a bad thing ? no other democrat attracts supporters more dedicated to forcefully defending their candidate and lashing his foes , more willing to repeatedly donate their time and money to sustain his bid . bernie sanders",bernie sanders,1
2013,oh my God they let a bernie sanders present at the oscars oh my God what the f**k i am so angry k hive family let is mass donate to kamala and make her reply enter the race ! ! ! 3 amagenda for the people,bernie sanders,0
2014,"by coalescing with the cult , shes diminishing her own ability to progress . her views and opinions will always be looked at as extreme now that she is propagating bernie sanders talking points instead of considering their ramifications on the impending election .",bernie sanders,0
2015,"bernie sanders gives me heebie jeebies . i voted for him in primary in reliably blue state to not further flatter then anointedone amid dnc machinations . i did not intend to vote for him in general , even before his russia stoogery & amp bernie asshattery were exposed . sen sanders",bernie sanders,0
2016,"bernie brother arrested on burglary , vandalism , attempted arson charges after attacking gop office in northern california democrats democrats are dangerous walk away democrats are violent wake up america democrats the enemy within t cot bernie sanders",bernie sanders,0
2017,"i made it up . i figured if i was going to own the bernie label , that females should have a companion label sanders sisters bernie sanders",bernie sanders,1
2018,lets hope theyre open to facts and not the delusion rhetoric of the socialist communist bernie sanders,bernie sanders,0
2019,black lives matter ? really ? thats how you gain justice ? creating more white folk that hate black folk ? you think that man has been won over to the cause ? how about everyone watching this ? they more sympathetic now ? i was pissed only at the bernie antifa till ignorant b .,bernie sanders,0
2020,bernie myth ? you got to be kidding me ! ! ! i was a supporter in 16 and there was plenty then . . . now there is plenty more brothers and it is turning hostile which i should mind you ! take a look at your affiliation after you take a look at our policies closely ! yang gang,bernie sanders,1
2021,and here we have a bernie sanders proving yet again that they have absolutely no idea how politics works . we had this in the uk for for years with the corby n cult . and that ultimately gave us 5 more years of boris johnson . we reply defeating ourselves . . . chris mousse 3 hee ney 77,bernie sanders,0
2022,"one day even now , whether youre male , female , or trans , being known as a bernie brother will be among the many highlights of your life . wear the badge of honor proudly ! bernie sanders we don need to back down , but we must act with love . even corporate tools need saving .",bernie sanders,1
2023,"here is a small collection of online abuse heaped on bernie supporters & his staff , advisors , & family by prominent supporters of other candidates hrc , kamala , etc . everyone talks about so called bernie sanders abuse . no one ever admits to this . receipts",bernie sanders,1
2024,after the bernie attack on steve sca lise i would go to work in washington without a gun either .,bernie sanders,0
2025,remember the bernie who shot up gop baseball practice ? thugs the lot of them !,bernie sanders,0
2026,"the thing is that bernie fans or bernie vers believe he can deliver on all of his free this free that policies , but its not possible . what he is proposing is communism basically . and , communism takes away all individual rights . bernie sanders",bernie sanders,0
2027,"i am a bernie sanders and we need to stop this trash . . . e warren does t have to drop out , we as youth have to start owning our words and actually vote . . . the entire south usa all but blatantly lied about their support . that was t warren , that was millennial bullshit .",bernie sanders,1
2028,they myth of the bernie sanders was invented because there is nothing for another candidate to attack on his record . so they go after supporters . that is like hating nickelback fans instead of the band themselves . denial of normal t let them take your eye off the ball or this photograph,bernie sanders,0
2029,i am a man who can say foul shit on the internet . . . because i support bernie sanders will you call me a bernie sanders ? ? ? asking for a friend,bernie sanders,1
2030,"and bernie is on top , what will these losers do when he loses ? loser thou gonna cry you know",bernie sanders,1
2031,"the scum who committed the boston marathon masacre were not put in jail due to unjust laws , they did not steal cookies from the corner market . they murdered innocent people no voting rights for terrorists no soft on crime communist crap no bread line bernie ka g 2020",bernie sanders,0
2032,as a small business owner i work 50 60 hours a week to earn my living & i do not want some socialist jackass like bread line bernie telling me to give up my hard earned money to some damn welfare queen who refuses to get up off her lazy ass & amp work socialism sucks ka g 2020,bernie sanders,0
2033,bernie sanders would be a disaster as pot us he is blind to the effects of communism and socialism socialism kills ka g 2020,bernie sanders,0
2034,"must read , you will be shocked ! sick bernie sanders 1969 manifesto that youngsters & amp babies need too b sexualized too support the porn industry & amp too satisfy people is frustrations . this is what he wants for usa sanders walk away walk away from democrat socialists ka g 2020",bernie sanders,0
2035,of course nancy pelosi is saying we need bernie to become president sanders . . . communism is a common goal for these two . . . . nancy was wearing that red dress while making her socialist statement . bernie sanders is the coronavirus pandemic of politics . ka g 2020,bernie sanders,0
2036,this is beyond all belief . bernie is not only a communist but also supports radical muslim extremists ! ! ! no sharia ka g 2020,bernie sanders,0
2037,at least they are being honest and showing you what life will be like under comrade bernie ka g 2020,bernie sanders,0
2038,"maria is parents fled castros totalitarian regime for a better life in america and warns socialism kills ma elvira salazar has a message for bernie bros , who coincidentally have teamed up with anti fa terrorists bernie sanders the democrat front runner , is dangerous ka g 2020",bernie sanders,0
2039,"to all the millennial is where do you think the money will come from to pay for all of bernies free bullshit ? he has admitted everyone is taxes will rise . so hate to burst your fairy tale bubble , it is not free . ka g 2020",bernie sanders,0
2040,bernie fanboys ? denial of normal t care about dumb people doing dumb things . ka g 2020 !,bernie sanders,0
2041,send bernie sanders . maybe he can take some notes . take kamala and age of consent with you . ka g 2020,bernie sanders,1
2042,that was a disgraceful mouthful of libel on our prez by bern out bernie has spent a life in politics & amp done nothing for usa dem debate ka g,bernie sanders,0
2043,legal american citizens rights are not being suppressed ! illegal aliens have no rights because they are here illegally ! ! stop lying bernie ! you cant win in 2020 without the votes of illegal aliens . democrats are dangerous socialism kills liberalism is a mental disease,bernie sanders,0
2044,"why denial of normal t you help fund the virus development my selling one of your houses and donating the $ . wait , my mistake , you keep all your $ and steal others . disgusting hypocrite . never bernie never socialism",bernie sanders,0
2045,for too long officials and the elected has encouraged our dependency on their power . nothing will get done without them . that is not true nothing will get done without us . bernie sanders power to the people people for bernie bernie sanders,bernie sanders,1
2046,"bernie for president ! ! ! ! ! let is do this south carolina , i hope the black community comes through for bernie . the establishment dem are trying to steal it from him like they did in 2016 . bernie sanders south carolina primary us not me",bernie sanders,1
2047,"so true , more good jobs means more income taxes and bigger coffers for the government to help its citizens . bernie",bernie sanders,1
2048,"not a great night for bernie . but when the establishment gets together to take you down , expect a fight . wait until we get the actual delegate counts from tonight . lets never give up fighting for a vision that we actually believe in . bernie sanders bernie",bernie sanders,1
2049,it would probably be like when they invited aoc and pushed her in the corner ! bernie sanders,bernie sanders,1
2050,this is what the plutocrats think citi wrote this in 2007 just as it was about to help obama get elected . they think we will never rise up . bernie sanders bernie,bernie sanders,1
2051,bernie supporters still throwing thousands of dollars at a millionaire while the poor people they pretend to care about succumb to starvation .,bernie sanders,1
2052,"i held my nose to vote for obama b / see he picked that serial plagiarist republican neocon pretending to be a them as vp & would have stayed home then if he was top of ticket . my respect for warren has tanked to sub zero since 2016 . so , not only no but fnck no . bernie sanders",bernie sanders,0
2053,this boomer mama is right here with you and Instant Message sure my millennial is too . bernie and Instant Message not going centrist,bernie sanders,1
2054,"done ignoring our earth sense , more done paying 1 capitalists . we let half the world die , just so a handful can stay playing avarice . make the man feel the bern ! to their reign i declare a match is lit ! bernie sanders quote from my tribute track !",bernie sanders,1
2055,bernie is having a town hall right now . at our house that is must see viewing . ozzie too !,bernie sanders,1
2056,i was proud of bernie sanders is performance in last night is democratic debate . my disgust at the moderators siccing other candidates on him while feeding them attack lines caused me to donate to bernie again .,bernie sanders,1
2057,the democratic debate is on and i love how there are only two candidates ! ! ! bernie sanders,bernie sanders,1
2058,well that sounds like a great idea ? ? ? ? ? ? ? spread then contain sounds like a good oil spill to me bernie,bernie sanders,1
2059,"its not math . its not over . our votes are valid , and if we refuse to vote for a rapist , we should have that right , no ? bernie i believe tara read me too bernie sanders",bernie sanders,1
2060,vote for bernie sanders if you truly want to change the system . we need a system that works for the 99 not the 1 ! !,bernie sanders,1
2061,hell yeah ! i say vote them all out ! replace with real progressives ! our country needs this ! medicare for all bernie sanders,bernie sanders,1
2062,why are people having to beg you to do any kind of speaking other than tweeting ? youre supposed to be the leader we all need right ? no one should have to beg you to speak to your people . bernie sanders,bernie sanders,1
2063,"yeah which is a gaslighting , horse crap article that should never have been published . they are trying desperately to push him out . bernie",bernie sanders,1
2064,"Instant Message sure you are fine . and youre right bernie is not a democrat he is an independent , i wont explain why he ran on this ticket because Instant Message exacerbated but i will agree with you , i am not a democrat . good luck in november . please don come for us .",bernie sanders,1
2065,you know it is a sad state of affairs when hillary clinton is to the left of the democratic frontrunner . yuck bernie,bernie sanders,1
2066,bill oh reilly said today that bernie could only win a max of 15 states he is right less than 1 / 3 of america is willing to give an 80 year old socialist the keys to the car . tucker tucker carlson tonight super tuesday super tuesday results,bernie sanders,0
2067,"some people do understand how the government works , and some people think it is time to change that . others simply accept the way the government works because it is comfortable for them . nothing ever changes with comfort . th rid party time bernie sanders",bernie sanders,1
2068,you all think we are going to stop fighting now ? we haven stopped since 2015 . faf o bernie,bernie sanders,0
2069,"i was t the least bit surprised with warren , as that fraud could be seen coming since 2016 . but i genuinely held on to the belief that tulsi was legitimate . i was wrong , clearly , and i will own up to it . damn , what a coward she turned out to be . country over party bernie sanders",bernie sanders,1
2070,"its cool man . can t win all the votes . this person clearly does t want to improve the lives of people , they reply just concerned with party unity . totally incapable of seeing the bigger picture . bernie sanders",bernie sanders,1
2071,how are we going to pay for it ? congress is full of s**t happens t . quit asking bernie how his plans are economically feasible when this money is pumped out by the billions .,bernie sanders,1
2072,"holy fuck , bernard got me with this oof put this man in the white house . bernie sanders",bernie sanders,1
2073,bernie is fans embracing the fascism of quarantine is all the more reason to realize that bernie does not represent socialisn only authoritarian liberalism,bernie sanders,0
2074,but they are the same geniuses that didn t listen in 2016 . but yes let is do this . dem exit 2020 bernie brothers bernie sanders,bernie sanders,1
2075,"they hope they are , but if they try this there will be riots pandemic or no . riots 2020 dem exit 2020 times up dnc bernie",bernie sanders,1
2076,"following the cheney model , crisis is opportunity and now , folks , they have the keys to the kingdom so hold on yeah ass ! bernie sanders",bernie sanders,1
2077,the federal government is the sole currency issuer it can spend freely as long as there are resources including labor . federal taxes do not fund spending . learn mm t mint the coin bernie,bernie sanders,1
2078,the government just spent 1500 billion bailing out the stock market with no problems or arguments . time to bail out the working class . bernie sanders,bernie sanders,1
2079,how are the bernie sanders people fairing tonight ? didn t we tell why all it was rigged ? ? ?,bernie sanders,0
2080,hey women . . . choose policies versus personality . . post a photo online after you voted retweet for wsu stem michigan votes bernie pin up pageant preparation ! ! ! !,bernie sanders,1
2081,is this the bernie sanders everyone was talking about ? still failing to poll 40 anywhere ?,bernie sanders,0
2082,he knows that is not how this works we need to work towards medicare for all no matter who is the nominee because we should have universal healthcare . doesnt require ripping insurance away bernie sanders,bernie sanders,1
2083,crush . kill . destroy . hell no to socialist takeover of the democratic party . michigan primary bernie sanders,bernie sanders,0
2084,"i love bernie so fucking much . he is a hero . please fight for him today , the way he has always been fighting for you .",bernie sanders,1
2085,if she drops out most of her 16 supporters go to bernie .,bernie sanders,1
2086,"do you seriously think millions of people who showed up to rallies , donated their hard earned money , and got texts on a regular basis didnt vote ? there is insurmountable evidence of election fraud here , that is the story . michigan primary dont dropout bernie bernie bernie sanders",bernie sanders,1
2087,"there for michigan , what ? ? ? you mean when he signed North American Free Trade Agreement and sent toms of those people jobs overseas ? yeah right ! michigan votes bernie",bernie sanders,1
2088,if the dnc stopped rigging the election bernie would be up 985 delegates to 842 . new delegate math .,bernie sanders,1
2089,irregularities in ia . main stream media it is all bernie is fault ! ! ! he is the stupid head that wanted transparency ! ! dumb dumb stupid head ! ! i a caucus,bernie sanders,1
2090,iowa . caucus today for the gnd candidate . for the medicare for all candidate . for the big money out of politics candidate . for the anti war candidate . for the candidate whose spent his entire life fighting for us . caucus today for bernie sanders iowa caucuses,bernie sanders,1
2091,"180 , 000 no one on the bernie side is hiding anything . bernie just said he wished turnout had been higher but pointed out that millennial zoomer turnout was 5 higher than obama got in 2008 . 24 versus 19 .",bernie sanders,1
2092,why for the love of mike . . . . are they wasting time with yang ? debate bernie,bernie sanders,1
2093,please call in sick ! has there ever been a more important time ? ! ? bernie sanders,bernie sanders,1
2094,all set up in Stop That george for our party to watch bernie sanders win the iowa caucus ut pol,bernie sanders,1
2095,well looks like it will be the hard way then . forensic twitter accounting it is . we should have the results by inauguration day . dont give up bernie sanders,bernie sanders,1
2096,"oh , the horror . ws journal editorial today they reply real scared cause bernie said he is going to raise taxes on wall Stop That . gamblers . gosh . i hope the gamblers denial of normal t have to move into a tiny house or something . .",bernie sanders,1
2097,rootin for bernie tonight also check out my beaver ! bernie bernie spoiler alert harley voted for bernie,bernie sanders,1
2098,read about the amazing work done by chuck rocha and nina turner among thousands of amazing people especially in texas and california . bernie super tuesday and crush the establishment corporation centrists . thank you rashid atl aib for your work and speaking the truth !,bernie sanders,1
2099,"disgusting but predictable bernie the nevada caucus anyway , and they have no way of stopping him .",bernie sanders,1
2100,bernie sanders grows massive 10 point lead in who you think the nominee is going to be ! keep them coming main stream media the more you shit on him the more were going to grow our coalition ! lets go ! we got this,bernie sanders,1
2101,"watching democratic debate and had to take time out to send my bernie sanders a small donation . small because it is all i can afford , but i know that every dollar counts . please help him if you can . the time is now",bernie sanders,1
2102,if putin wants us to have medicare for all and cancel student loans then we should thank him . bernie sanders,bernie sanders,1
2103,did the writer of this post just not notice how money grubbing kerry sounds as he lists all his big money considerations ? iowa caucus bernie sanders,bernie sanders,1
2104,"question for bernie sanders fans when he loses by massive fucking dukakis margins , will you admit its because your average person thinks socialism is fucking stupid ?",bernie sanders,0
2105,bernie would have won bernie the time is now please get your head out of the sand stop gluttonously filling up on the propaganda you reply being spoon fed by the main stream media and then spewing it out all over the rest of us .,bernie sanders,1
2106,"you vote for the candidate who supports am for a , who has never wavered , and who has a clear definition of what it means . bernie sanders",bernie sanders,1
2107,"have to love aoc , best speaker in the bernie campaign true message !",bernie sanders,1
2108,"please get out of bernie is way ! it is bernie we need at this dire time ! this moment is history calls for the 21 Stop That century fdr ! bernie sanders because everything he is done has prepared him for this moment ! please humble yourself , drop out & amp endorse bernie . for ourfuture",bernie sanders,1
2109,whenever all the negativity becomes too much i imagine all of us doing whatever it takes to be there for bernie is inauguration . well aware it is corny but it gets me through the noise . solidarity,bernie sanders,1
2110,gee . it almost looks like they belong together . . . . at the top of the democratic ticket . bernie sanders president elizabeth warren maybe they should just be co presidents .,bernie sanders,1
2111,liddle l i d d l e apostrophe donny seems a little scared of bernie,bernie sanders,1
2112,but bernie will be the first jewish president of the united states of america !,bernie sanders,1
2113,nobody prefers to sleep on the streets and be hungry . unfortunately many people lack empathy . housing and food are human rights . bernie is going to end homelessness and hunger .,bernie sanders,1
2114,"bernie sanders and you are a major disappointment , then again $ 120 mil is more important than the future of the planet huh . . .",bernie sanders,0
2115,this is where the kid from detroit reminds everyone to support means television and tell msnbc to shove it . bernie sanders is in detroit this week . detroit and michigan are the path to the wh . michigan is invested in bernie sanders bernie is going to win . show up for bernie mich,bernie sanders,1
2116,"a bernie sanders administration is the last , best chance we have , as a species , to stave off a man made , near extinction level event . theres no point in talking about politics or economics , otherwise none of it matters",bernie sanders,1
2117,"most definitely are ! have some backbone and stand up for your ideals instead of trying to make a cautious calculated risk , thats for the pundits who are always wrong . vote for the america you want . bernie sanders",bernie sanders,1
2118,"because as president he will have a little more power than he did as a congressman . either money cant buy simple logic , or you honestly think americans are stupid enough to fall for such an idiotically deceptive question . bernie sanders bernie",bernie sanders,1
2119,"get them . drag them . gut them . they knew what they were doing , and people died because of it . opioid crisis bernie sanders",bernie sanders,1
2120,thankyou bernie . i can t even fathom what would be happening right now if you were t here to fight for all of us . bernie can t happen fast enough .,bernie sanders,1
2121,". . via vernie is demonstrable role for starters , look at what he did with / his stop be s oz act as only a senator , i can give a 1000 more examples not only as bernie sanders but as organizer in chief . i am also proposing that progressives in all parties must unite . . . continued",bernie sanders,1
2122,bernie is right hes always been right . he is the right man for the job . he should be our president we need bernie,bernie sanders,1
2123,what exactly does this person think a political revolution should look like ? its going to be messy & chaotic but in the end the people will have the government they deserve . a government long overdue & having the chaos agent on our side ? ! that creates bernie sanders ! !,bernie sanders,1
2124,"i will be voting for him , even if i write him in . i will follow his lead no matter as wherever life ultimately places him , he is proven again , he is the only leader with the moral compass to guide us . he is my bernie period !",bernie sanders,1
2125,Instant Message embarrassed for her . she will be helpful in her senate seat supporting bernie sanders,bernie sanders,1
2126,"words have power . be assumptive . the other candidate in the democratic party is bernie sanders , not the medicaid cutting friend of wall street in ny . we need bernie now more than ever . his policies are correct and popular . he is beloved .",bernie sanders,1
2127,"we still have time to turn this around , but it is going fast ! we need bernie before it is too late for our immunocompromised , elderly and any semblance of a civilized society we have left . bernie in the wh bernie is our fdr bernie is right",bernie sanders,1
2128,"no . we need him leading our revolution from the oval office . warren , booker , harris , gillibrand , klobachur et al should stay in the senate . bernie is going to need them as allies if they are in fact sjw for the people . no middle ground speak it into existence",bernie sanders,1
2129,if this is my campaign can we call it quits and endorse bernie sanders now ?,bernie sanders,1
2130,sure it does . they need to be voted out because we won t get anything passed while they are in . bernie,bernie sanders,1
2131,"thomas link off alone we are powerless . together , we are the best hope this world has to reverse course and head towards a bright future ! the progressive movement is vital . an inevitability ! bernie and general strike are my answers",bernie sanders,1
2132,"thank you , rob . as a fan living in texas , i sincerely hope we can squeak out a win tonight . blue texas bernie sanders feel the bern 2020",bernie sanders,1
2133,"seriously hope bernie sanders does not give up , at this point he has my vote ! ! feel the bern 2020",bernie sanders,1
2134,bernie sanders is the only candidate to guarantee us medicare for all . we must vote bernie,bernie sanders,1
2135,this is why i love this man . hes in touch with the cost of living in america . vote bernie end the shadow ban,bernie sanders,1
2136,"i am sure people have done this better , but i made a bernie tee in animal crossing . a cnh bernie sanders vote bernie",bernie sanders,1
2137,"is this a clever anagram or metaphor for we will build a wall and mexico will pay for it , because i denial of normal t get it ? vote bernie",bernie sanders,1
2138,"an insane notion for any european person living in the us . never understood how americans settled for that and have been tricked into thinking that the bare minimum you should get is an extreme , unrealistic idea . makes me sad & angry vote bernie",bernie sanders,1
2139,"no one should be a billionaire , or a millionaire . let is march for an end to currency for equality . vote bernie bernie sanders for president bernie sanders bernie",bernie sanders,1
2140,"liz supports bernie by using all his strategies , policies . go with the real , honest , consistent candidate bernie sanders vote bernie",bernie sanders,1
2141,"i would be very surprised if bernie doesnt do well in the us . bernie wants to heal the sick , feed the poor , forgive them their debts , accept all people no matter their differences . . . . . sound like anyone you have heard of ? vote bernie",bernie sanders,1
2142,i cant in good conscience tell people they have to go out and vote . but i can in good conscience say the failure of states to not postpone the primary really cuts at the heart of several major problems with our country government systems . postpone the primary bernie sanders,bernie sanders,1
2143,if anyone buys this lame testing graphics explanation they should have their gullible damn head examined . this release was a deliberate operation mockingbird type fuck with / bernie people deal . stop being so complacent people . & get dnc fraud,bernie sanders,1
2144,"yeah , i too support bernie but there are too big problems with him 1 . his agenda is way too progressive for the avg . them / liberal . too . he is not likable . and yes we reply all subject to cognitive biases and that is how disability suddenly becomes an important factor . democratic debate",bernie sanders,1
2145,i predicted the acquittal and bernie is fall too . 0 by the mexican libertarian a quitted iowa caucus disaster hillary clinton bernie sanders but tig i eg dnc rigging democratic debate,bernie sanders,0
