,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
143,"@winknews (1/2) हम हेल्थकेयर वर्कर्स हैं, पेड्स टू जेरिएट्रिक; काम #फ्लोरिडा; परिवार :भारी_ऋण_साइन: #COVID19 ; 1 पीटी नहीं जानते; साथ में कम करने वाला; मित्र/परिवार जिन्होंने परीक्षण किया है :भारी_प्लस_साइन: किसी भी दिन सरल सावधानियां संक्रमण को फैलने से रोकती हैं:मास्क::छींक_चेहरा::वेस्टबास्केट::ओपन_हैंड्स::फेस_विद_थर्मोमीटर:#हेल्थकेयरवर्कर्स #OpenAmericaNOW",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1284523799510122497
144,यदि आप स्कूलों को फिर से नहीं खोलते हैं तो शिक्षकों को हटा दें। #ReOpenSchools,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282692344270200832
145,"@ व्यवसाय ओह मैं बहुत उत्साहित हूं कि हमारी सरकार ने अभी तक महामारी के लिए बनाए गए सबसे खतरनाक/बिना परीक्षण वाले टीकों को खरीदा है, जो हमारे बच्चों पर लगाए गए टीकों के कारण होने वाली ऑटिज़्म महामारी को अनदेखा करते हुए अत्यधिक अतिरंजित किया गया है। बीमारी का अपना शॉट प्राप्त करें,",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285940442849316865
146,"एक चीनी दोस्त से बात कर रहा हूं जो कभी भी किसी चीज से नहीं घबराता लेकिन मुझे बताता है कि #coronavirus #coronavirusuk को गंभीरता से नहीं लिया जा रहा है। ""एक विकसित देश के लिए डब्ल्यूटीएफ क्या वे कर रहे हैं"" हवाई अड्डों पर कोई स्क्रीनिंग नहीं, सार्वजनिक कार्यक्रम जारी डब्ल्यूटीएफ डब्ल्यूटीएफ डब्ल्यूटीएफ """,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237525008907264000
147,"रु. 5000 - रसोइया का वेतन
रु. 12000 - ड्राइवरों का वेतन
रु. 4000 - कामवाली बाई
रु. 10000 - किराना दुकान वाला
आदि...निकाल दिया!
@CMOGuj @narendramodi @imBhupendrasin आपने निजी स्कूलों को बंद नहीं किया है। आप पूरे मानवता चक्र को परेशान करने और तनाव देने के लिए जिम्मेदार हैं",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287362463944421377
148,"@kaitlancollins .@PressSec कल ...

""राष्ट्रपति ने स्पष्ट रूप से कहा है कि वह चाहते हैं कि स्कूल खुलें ... और जब वह 'खुले' कहते हैं तो उनका मतलब खुला और भरा हुआ है, बच्चे अपने स्कूल में हर दिन उपस्थित होने में सक्षम हैं। विज्ञान को इसके रास्ते में नहीं खड़ा होना चाहिए।",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1284122640362475520
149,सरकार मध्यम और उच्च वर्ग के समुदायों पर कोविड-19 के प्रभाव को कम करने के लिए वंचित शिक्षार्थियों और गरीब समुदायों को बफर के रूप में उपयोग कर रही है। उनकी योजना गरीब समुदायों को तोड़ने की है ताकि वे उन्हें उस जमीन से लात मार सकें जिस पर वे रहते हैं।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283353182077358080
150,"अगर स्कूल फीस नहीं लेंगे तो न टैक्स, न बिजली का बिल, न खाने का बिल, न किराना का बिल, पूरे पूंजी समाज को बिखर जाने दो",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287308093550784514
151,"@GeoffRBennett @DafnaLinzer @SenToomey @RepSmucker @SenBobCasey @SenatorAument @GovernorTomWolf @JohnFetterman हमारी रक्षा करने में मदद करें! हमें अधिक परीक्षण, अधिक संगरोध और अधिक नेतृत्व की आवश्यकता है! मुसीबत का इशारा #coronavirus #CoronaVirusUpdate #CDC",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237573570202460160
152,ऑनलाइन कराने के लिए शिक्षकों ने काफी मशक्कत की। शिक्षकों के वेतन के लिए स्कूलों को कटौती का सामना करना पड़ रहा है। #SaveOurSchools,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287345694810861569
153,हम अपने बच्चों के भविष्य को शिक्षित करने के लिए अपने स्कूलों को बचाएंगे।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286988868571471872
154,"जो लोग अपने बच्चों को अच्छे स्कूल में नहीं भेज रहे हैं और हमेशा अच्छे स्कूलों के कार्यों का विरोध कर रहे हैं, उनके निशाने पर केवल निजी शिक्षक ही क्यों हैं। सरकारी शिक्षक बिना कुछ किए हर महीने अपना पूरा वेतन खाते में प्राप्त कर रहे हैं।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287332279308546048
155,अगर अमेरिका में अभी तक राष्ट्रव्यापी लॉकडाउन शुरू हो जाता तो हम अपने जीवन में वापस चले गए होते और हमें इस बात की चिंता नहीं करनी पड़ती कि बच्चों को स्कूल वापस जाना चाहिए या नहीं।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282714703630946306
156,क्या सार्वजनिक समारोहों को प्रतिबंधित करने से यह सुनिश्चित करने में मदद नहीं मिलेगी कि कमजोर लोगों को स्वास्थ्य देखभाल की सुविधा मिल सके और...मरें नहीं?! #coronavirus #covid19 #hse,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237628474422185984
157,@heckyessica बिल्कुल पता नहीं। #ओपनअमेरिका,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1284254227447963648
158,"स्कूल-शूटर / कोड रेड ड्रिल भी अलग दिखेंगे, लेकिन एडमिन अभी भी देख रहा है कि हम उन्हें कैसे लागू करेंगे।",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282692264372961282
159,"कोरोनावायरस केवल इसलिए बुरा नहीं है क्योंकि यह संभावित रूप से कुछ लोगों के लिए घातक हो सकता है, बल्कि हमें यह भी पता नहीं है कि यह क्या करने में सक्षम है। यह अभी भी नया है जिसका कोई इलाज नहीं है, कोई नहीं जानता कि यह कितना शक्तिशाली है या यह कितनी तेजी से फैल सकता है। जब तक हमें और जानकारी नहीं मिलती,",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237516388387954691
160,"कोविड-19 गरीबी के अलावा हमारे समय का एक कम आंका गया लेकिन शक्तिशाली प्लेग है।

और वे दोनों बहुत कुछ साझा करते हैं",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283401978442387456
161,"@kurteichenwald @donwinslow @realDonaldTrump @SenRickScott @marcorubio @GOP पास केयर एक्ट, फंड स्कूल और व्यक्ति। लोगों के जीवन के साथ अपना लालची राजनीतिक खेल खेलना बंद करें !!!!",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284454684128956416
162,"@SnehalSolanki09 @PMOIndia @imBhupendrasinh @vijayrupanibjp @CMOGuj सरकार ने शिक्षकों को वेतन देने के लिए जवाब नहीं दिया है और स्कूल सालों से फीस जमा कर रहे हैं और स्कूल खुलने के बाद भी फीस जमा कर सकते हैं। क्या माता-पिता इंसान नहीं हैं?
माता-पिता को तनाव, व्यापार में नुकसान, नौकरी छूटना आदि का सामना करना पड़ रहा है। स्कूल एक साल के लिए माता-पिता का समर्थन क्यों नहीं कर सकता !!",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287317307727872000
163,"@Francis_Joseph @imBhupendrasinh @vijayrupanibjp #SaveOurSchools
स्कूलों द्वारा शुरू किया गया अभियान.. जब हम ऑडिट रिपोर्ट मांगते हैं तो वे साझा नहीं करना चाहते.. करोड़ों में सरप्लस के साथ वे इस महामारी के दौरान भी लाभ उठाना चाहते हैं..
बिना ऑडिट के किसी भी स्कूल को फीस लेने की अनुमति नहीं दी जाएगी @imBhupendrasinh @vijayrupanibjp",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287348158540873730
164,सरकार ने उस समय की शिक्षा प्रणाली को बर्बाद कर दिया है जब उन्होंने 8 वीं कक्षा तक हर बच्चे को पास करने की व्यवस्था शुरू की थी.. अब भी हर कोई सोच रहा है कि स्कूल लाभ कमा रहे हैं। कर्मचारियों और उनके परिवारों के बारे में क्या जो पूरी तरह से स्कूल द्वारा दिए जाने वाले वेतन पर निर्भर हैं?,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287348819336650752
165,पाकिस्तान में निजी स्कूलों के लिए कोई राहत पैकेज घोषित नहीं किया गया है जो इस देश के भविष्य को आकार दे रहे हैं।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1284807298938998785
166,"ब्रिटिश सरकार ने अंततः कोरोनावायरस के प्रसार से निपटने के लिए निर्णायक कार्रवाई की है

बोरिस जॉनसन अब सलाह दे रहे हैं कि हमें अपने हाथ धोने चाहिए। . . 30 सेकंड के लिए!

देरी का दौर शुरू हो गया है। शिट बस असली हो गया!",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237516951188013057
167,धार्मिक संस्थाएं और अस्पताल भी फ्री में काम नहीं करते... फिर स्कूलों से कैसे उम्मीद कर सकते हैं???? क्या शिक्षकों का परिवार और खर्चा आपकी तरह नहीं होता???,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287318296258162688
168,"हम सभी एक स्वर में उस बात का समर्थन कर रहे हैं जो हमें लगता है कि #गुजरात को अपने हर निवासी के लिए सही काम करने में सक्षम बनाएगी - चाहे वह स्कूल, माता-पिता, शिक्षक और बच्चे हों @CMOGuj @vijayrupanibjp",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287329426263273472
169,"और बोर्ड के सीओओ ने कहा ""मास्क पर विज्ञान स्पष्ट नहीं है।"" मैं गर्म हो गया - क्या तुम मुझसे मजाक कर रहे हो?!? मास्क काम करते हैं, विज्ञान इसे साबित करता है और मास्क के कारण अन्य देश अमेरिका से बेहतर हैं।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283940596214718465
170,क्या एंजी अभी भी पानी का परीक्षण कर रही है??? यह आँसू में खत्म हो जाएगा :sob:,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283317977434259456
171,"@व्यापार प्रिय #QAnon!
पहले #जाति कानूनों में संशोधन करो !
2 प्रयास करें #कोरोनावायरस महामारी से निपटने में स्वार्थ छोड़ें!

कांग्रेस के ज़ायोनीवादियों ने हजारों #अमेरिकियों को मार डाला है क्योंकि #ट्रम्प को मास्क पहनने की अनिवार्यता के बारे में अपना विचार बदलना शर्मनाक लगा!",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285768492327809027
172,"क्या आप जानते हैं कि गुजरात में नए स्कूल क्यों नहीं खुल रहे हैं? अंदाजा लगाइए कि एफआरसी, आरटीई और कितने कठोर नियम हैं।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287373596545884161
173,"दुनिया के साथ प्रतिस्पर्धा करना तो दूर गुजरात के छात्रों के पास अपनों के लिए भी पैर नहीं होगा। जबकि दिल्ली और हमारे पड़ोसी यह सुनिश्चित कर रहे हैं कि स्कूलों को सभी सहायता प्रदान की जाए, हम यहां हैं। इससे वंचित होना। पिछली बार मैंने चेक किया था कि हम लोकतंत्र हैं।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287330199202181120
174,लेकिन आप सभी जूम के जरिए मीटिंग कर रहे हैं।,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1282707247047610368
175,"स्कूलों ने कोरोना वायरस से बचाव के लिए ""अपने हाथ धोएं"" के संकेत बोर्ड लगा दिए हैं। अगर कोई हाथ नहीं धोता है तो यह अपने आप में एक मुद्दा है। और भी तरीके हैं जिनसे कोरोनावायरस फैलता है...",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237485140957372421
176,@WHO @DrTedros @KentSchools415 विश्व स्वास्थ्य संगठन औपचारिक रूप से #कोरोनावायरस को महामारी घोषित करता है। #WHO #COVID19,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1237783326942879744
177,"@bethanyshondark बेथानी, आप जानते हैं कि अमेरिका में हर साल 50,00 से 100,000 लोग फ्लू से मरते हैं
टीकों के साथ, है ना?
#OpenAmericaNow",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283137323316600832
178,@CyrilRamaphosa दुर्भाग्य से हमने तूफान से भागते समय बच्चों को बाहर छोड़ दिया,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282691509544984580
179,हमारे देश के भविष्य को बचाने के लिए हमारे स्कूलों को बचाएं।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287315580710576129
180,"कोई भी माता-पिता जो अपने बच्चे के चेहरे पर मास्क लगाता है, वह बाल शोषण का दोषी है।

#बाल उत्पीड़न",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283813646183743488
181,@rhonda_harbison @WontSurvive4mor @EricTrump अनुमत दान सीमा से अधिक होने के कारण अवैध है। #TrumpLiesAmericansDie।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284329217514188800
182,"जब बात #कोरोनावायरस की आती है तो अब कोहनी की बात हो रही है चाहे वह दरवाज़े का हैंडल हो, लाइट का स्विच हो, नल हो... हमेशा उपयोगी :खुशी:

#coronapocolypse #coronaUK",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1239208799321362432
183,"आज के प्रश्न: क्या आपको लगता है कि महामारी में हमारी वर्तमान स्थिति के साथ गिरावट में बच्चों को स्कूल लौटना चाहिए?

आप में से कितने वास्तविक माता-पिता अपने बच्चों के स्कूल लौटने की योजना बना रहे हैं?

मुझे अपने विचारों से अवगत कराएं!!!

#स्कूल #स्कूल फिर से खुल रहे हैं",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285970041675091968
184,#हमारे छात्र हमारे लिए सब कुछ हैं। स्ववित्तपोषित स्कूल पर्याप्त से अधिक कुछ नहीं मांग रहे हैं #helpourstudents #PMOIndia @Tges_Official,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287308307430952960
185,"@JayInslee आप कहते हैं कि आप डेटा और विज्ञान के बारे में हैं, लेकिन कोई भी प्रदान करने में विफल हैं - #voteinsleeout #NoMasks #openwa #OPENAMERICANOW",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281361715377012737
186,"अब जबकि सीडीसी कोविड-19 की संख्या की देखरेख नहीं कर रहा है, अगले सप्ताह वे ""बिल्कुल, बिल्कुल कम"" होंगे। कुछ ऐसा जो किसी अन्य देश ने कभी नहीं किया है :face_with_rolling_eyes::face_with_rolling_eyes:",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283835577008295943
187,स्कूलों और शिक्षकों ने रातोंरात खुद को बदल लिया। यह स्कूल और शिक्षक थे जिन्होंने बच्चों को शामिल किया और उन्हें सार्थक गतिविधियों में शामिल करके उनका उत्साह बढ़ाया।,school_closures,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287332865558994944
188,"@ kdbk42 @donwinslow मस्तिष्क और अंग क्षति, भी। अभी किसी के लिए यह जानना जल्दबाजी होगी कि #COVID19 से संक्रमित लोगों को कितना स्थायी नुकसान हुआ है।",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283849946500931591
189,"@DeAnna4Congress @cathibrgnr58 बहुत बुरा हुआ इन राज्यपालों ने दंगाइयों के बारे में अधिक चिंता नहीं की, बर्बरता चल रही है और गुंडों को रिहा करना बंद कर दें। वे अपना मुखौटा उतार सकते हैं और उन्हें भगा सकते हैं! #नोमास्क",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287514808955404288
190,"अभी अमेरिका जो कर रहा है वह कैंसर के रोगी के समान है जो डॉक्टरों को बताता है कि कार्रवाई करने से पहले वह बीमारी के बढ़ने का इंतजार करेगा। उठने का समय हो गया।

#कोरोनावाइरस (कोविड-19",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1236809413895356426
191,#HerdImmunity ही एक मात्र रास्ता है। #नोमास्क,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1281345709749555201
192,स्कूल में बच्चे चाहते हैं? गैर-मूर्खों के नेतृत्व वाले अन्य विकसित देशों की तरह अनिवार्य चेहरा ढंकना और सामाजिक दूरी। दुनिया में सबसे खराब राष्ट्र। #ट्रंप वायरस,school_closures,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283861292906930177
193,"यदि शिक्षक की मेहनत का मूल्यांकन नहीं किया जाएगा तो यह उचित नहीं है। जिन स्कूलों में आप इस महामारी की स्थिति में कड़ी मेहनत कर रहे हैं, उन्हें माता-पिता और सरकार के सभी निर्णयों का समर्थन करना चाहिए।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287336010951532544
194,@joshi_speaks @anubha1812 यह स्कूलों और अस्पतालों का अहंकार नहीं है। मैं पूरी तरह से सहमत हूं कि यह राज्य और हमारी सरकार की अक्षमता है। समाज को निजी क्षेत्र से लड़ने के बजाय जाकर सरकार से लड़ना चाहिए और उनसे सर्वोत्तम सार्वजनिक शिक्षा और स्वास्थ्य प्रदान करने के लिए कहना चाहिए।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287347234925768706
195,"क्या हम अपने राष्ट्र को विकास से रोक सकते हैं जब हम जानते हैं कि निजी स्कूल भारत में हमारे 50% छात्रों को तैयार कर रहे हैं @CSF_India

#गुजरात निजी गैर-सहायता प्राप्त स्कूलों को फीस लेने से रोकने पर राष्ट्र चुप क्यों है",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287357993445597185
196,हम एक ऐसी दुनिया में रहते हैं जहां डिजिटलीकरण नया सामान्य है। आइए अनुकूलित करें और सीखें। #SaveOurSchools। स्कूलों को काम करने दें #RightToTeach @vijayrupanibjp @imBhupendrasinh,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287329911204544512
197,गुजरात सरकार निजी स्कूलों की फीस नहीं लेने का अपना आदेश वापस ले !!,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287335949697867777
198,@anubha1812 @HappyNGIS सभी को कानून का पालन करना होगा। एक भारतीय के रूप में मुझे इस बात की भी चिंता है कि केवल अच्छी शिक्षा ही हमारे बच्चों को उनकी वास्तविक क्षमता तक पहुँचने की अनुमति देगी। फीस पर सरकारी नियंत्रण का प्रयोग करके स्कूलों का गला न घोंटें। हमारे भविष्य का गला मत घोटो,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287721086210183168
199,ऐसा कोई किशोर नहीं है जो अभी कोरोनावायरस से प्यार नहीं करता है,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1237542998474293248
