,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
140,"@JoeBiden नहीं, हम नहीं हैं, कई बच्चे स्कूल बंद होने के कारण पीछे छूट रहे हैं",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286820176445542402
141,"@realDonaldTrump इस पतझड़ में स्कूल खोलना चाहता है ताकि घड़ी की कल की तरह डेम्स घोषणा करें कि वे उन्हें बंद करना चाहते हैं

उम्मीद के मुताबिक

उन्हें एक जॉर्ज कॉस्टेंज़ा को खींचना चाहिए और इसके विपरीत प्रस्ताव देना चाहिए ताकि डेम्स जीओपी नीति को समाप्त कर दें",school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280920503083991040
142,@ru_awake_yet वाह देखते हैं कि क्या हमारे शानदार राज्यपाल @GavinNewsom @ksbw @bayareaomms #Santaclaracountyschooldistrict #GavinNewsom मेमो प्राप्त करते हैं और बे एरिया स्कूल आदि खोलते हैं #openCAschools,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286722274515509251
143,@SNNTV @ValezkaSNN स्प्रिंग क्वार्टर चार ऑनलाइन स्कूली शिक्षा एक आपदा थी। वायरस के तथ्यों पर ध्यान दें और किसे सबसे ज्यादा खतरा है। स्कूल न जाने का जोखिम कोरोना वायरस के खतरे से कहीं अधिक है।,school_closures,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283353245159550976
144,"@IOL Mmusi F%CKOFF!
कोई वायरस नहीं है! परीक्षण किसी भी वायरस के लिए परीक्षण नहीं कर रहे हैं!
#EndLockdownSA #EndLockdownNow",school_closures,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284045761051860994
145,"पब्लिक्स वॉलमार्ट सीवीएस लक्ष्य जोर देकर कहता है कि आप नग्न होकर खरीदारी नहीं कर सकते। एक ""अमेरिकी"" के रूप में मेरे गरीब संवैधानिक अधिकार OMG !!!
मुझे डिक खरीदने का अधिकार है :मशरूम: आउट...मैं अपने कवर को अपना वीनर नहीं बना सकता!!!

मेरे वकील को बुला रहा है।
#WearAMaskSaveALife
#COVID-19
#फ्लोरिडाकोरोनावायरस",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283880813382311936
146,इस कठिन समय में सरकार निजी स्कूलों की पीड़ा को नजरअंदाज नहीं कर सकती है। हम शिक्षकों को पिछले 3 महीनों से वेतन नहीं मिला है और अगले कुछ महीनों से भी हो सकता है। कृपया स्कूल और उसके कर्मचारियों को जीवित रखने के लिए कुछ करें।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287351705525342210
147,"इसे ध्यान से पढ़ने और यह देखने के बाद कि मिस्र में केवल आंशिक क्वारंटाइन था, मैं वापस लौटने वाले यात्रियों से आयोवा में फैले समुदाय के बारे में और भी अधिक आश्वस्त हूं #COVID19 #FlattenTheCurve",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1238903562719178752
148,मैं शिक्षकों का समर्थन करता हूं #Covid_19,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283214124776738816
149,"ऑनलाइन शिक्षा की सेवा प्रदान करने के लिए स्कूलों को शुल्क नहीं लेने के लिए कहने से पहले, गुजरात सरकार को गुजरात के सभी छात्रों के लिए मुफ्त ऑनलाइन शिक्षा की व्यवस्था करनी चाहिए थी। बहुत ही घटिया और दुखद प्रवचन",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287345226705592320
150,"@realDonaldTrump, अमेरिका का आपका संस्करण वास्तव में बेकार है। #FailedLeadership #TrumpVirus #PortlandKidnappings #KidsInCages #BlackLivesMatter  #TrumpLiesAmericansDie #BountyGateAintGoingAway #DontDrinkBleach",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285939793512333318
151,@BetsyDeVosED @VP आप भयानक हैं! कृपया शिक्षा और हमारे स्कूलों से बाहर रहें।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285608262503665672
152,"@ KatLaRue7 मुझे नहीं लगता कि यह एक धोखा है, लेकिन मुझे लगता है कि अब इसका राजनीतिकरण कर दिया गया है और इसे बढ़ा-चढ़ाकर पेश किया गया है। मैं सार्वजनिक रूप से मास्क और दस्ताने पहनता हूँ क्योंकि मैं इसे चुनता हूँ। वहां मौजूद सभी परस्पर विरोधी समाचारों के कारण नहीं..:kissing_heart::kissing_heart:",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283137133868449797
153,यह वास्तव में सीट बेल्ट बांधने और स्कूलों और शिक्षकों का समर्थन करने के लिए ट्वीट स्टॉर्म के लिए तैयार होने का समय है,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286985175314739202
154,"#covid19 एक तरफ, यो बच्चों को चोदो",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283797413182836743
155,"@adarsh_lohd @minalgur @Francis_Joseph @imBhupendrasinh @CMOGuj @vijayrupanibjp भारत की शिक्षा प्रणाली में जो कुछ भी गलत हो रहा है, उसके खिलाफ एक-दूसरे का समर्थन करने और अपनी आवाज उठाने के सभी कारण। अनुचित निर्णय और परिणामों को बर्दाश्त नहीं किया जा सकता है। #राइट टू लर्न एंड टू के लिए माता-पिता, शिक्षकों, स्कूलों को एक साथ खड़ा होना होगा",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287276681644740608
156,"इस महामारी के दौरान बच्चे खुद को दुनिया से कटा हुआ महसूस कर रहे थे और ऑनलाइन कक्षाओं ने उनके चेहरों पर खोई हुई मुस्कान वापस ला दी। स्कूलों को काम करने दो।
#SaveOurSchools @imBhupendrasinh @PMOIndia @CMOGuj #RightToTeach",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287348739263225860
157,"टीचर्स बहुत मेहनत करते हैं। कक्षाओं के दौरान, छात्र शिक्षक की बात सुनते हैं और वर्तमान परिदृश्य में यह शिक्षा का एक अच्छा तरीका है। हम कैसे उम्मीद कर सकते हैं कि स्कूल उन्हें बिना किसी शुल्क के भुगतान करेंगे।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287350451168452611
158,"@weijia 52.6M बेरोजगारी का दावा
26.8 एम अबीमाकृत
4.2 एम संक्रमण
147,000 अमेरिकी मौतें
11.3% बेरोजगारी 3.5% से ऊपर

सभी 18 सप्ताह में।
#TrumpVirus #TrumpPresser #TrumpKnewAndDidNothing",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286448934756528129
159,कुथिवा यह 4 सप्ताह है जो व्यावहारिक रूप से 1 सप्ताह है :खुशी::खुशी:,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1286369987242885128
160,"@politvidchannel ट्रम्प मुद्दा है, वह हमेशा अपना सबसे बड़ा दुश्मन रहा है!
खेल में अब बहुत देर हो चुकी है, वह टोस्ट है! #DumpTrump2020 #GestapoTrump #TrumpVirus",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287414162361024514
161,"कृपया राजनीतिक बी/एस को एक तरफ छोड़ दें।
अगर आपके बच्चे छठी कक्षा या उससे कम उम्र के हैं, तो क्या आप उन्हें स्कूल भेजेंगे?
#वोट",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282696979693199361
162,"@GregAbbott_TX मैंने अफवाहें सुनी हैं कि आप कल एक और लॉकडाउन की घोषणा करेंगे। टेक्सस, आप इस बारे में कैसा महसूस करेंगे? #TexasCOVID",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283756648285208576
163,"मेरे यूएस फॉलोअर्स के लिए बस एक त्वरित अपडेट, मैं इस वसंत में सभी 50 राज्यों में रुकूंगा! कोई टिकट की जरूरत नहीं है, बस अपने हाथ मत धोओ, एक दूसरे पर खांसो, आदि! #कोविड19 #कोरोनावायरस #कोरोनावायरस प्रकोप",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1237608990529310724
164,"@MSNBC हमारे पास स्टॉक में 3oz/80ml हैंड सैनिटाइज़र है और भेजने के लिए तैयार है।

90% शराब शुद्धता
99.9% शक्ति

#हैंडसैनिटाइजर #कोरोनावायरस #कोविड19 #हाथ धोना",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1237496650354118665
165,"@939bf4b94a6845b @dvillella @GOP @realDonaldTrump ट्रम्प उपनामों से प्यार करते हैं और चूंकि वह वायरस को किसी भी अन्य देश की तुलना में अधिक लोगों को मारने दे रहे हैं, ट्रम्प उनके नाम पर #trumpvirus के हकदार हैं
#genocidebydefault",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285028619924824064
166,"COVID के सकारात्मक परिणाम के आपके अस्थायी हिस्से को कैसे लिया जा रहा है जब वे वास्तव में कहते हैं कि एक अस्थायी COVID-19 नहीं होने की गारंटी नहीं देता है, इसलिए अस्थायी लेना बकवास साबित नहीं होता है। भाड़ में जाओ तुम सरकार। मेरे",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287255204044451846
167,"जब हम COVID-19 से निपटने के लिए एक 'वैज्ञानिक' दृष्टिकोण नहीं रखते हैं, तो हम विज्ञान को पतन में स्कूल खोलने का मार्ग कैसे दे सकते हैं? #COVID-19",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283069601409110017
168,"@NPR आप उन्हें फेस कवरिंग कहते हैं? मुखौटों का क्या हुआ?
या बेहतर, थूथन

जॉर्जियाई लोगों के पास सामान्य ज्ञान है और वे जानते हैं कि कब मुखौटा लगाना महत्वपूर्ण है। @GovKemp यह जानता है।

हमें @KeishaBottoms की तानाशाही कार्रवाइयों और #कोरोनावायरस शोबोट पॉलिटिक्स की जरूरत नहीं है।

और",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283925889567334400
169,"रुचि रखने वालों के लिए, प्रतियोगिता के बारे में अधिक जानकारी के लिए उपरोक्त लिंक के माध्यम से हमारे व्हाट्सएप समुदाय में शामिल हों।
@UnifiedCamp #छात्र #निबंध #प्रतियोगिता #onlineeducation #onlinelearning #SchoolReopening",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1285313993662398471
170,"आंतों के धैर्य की क्या कमी है @ScottMorrisonMP आपके हाथों में ऑस्ट्रेलियाई लोगों की मौतें होंगी। जब हम मृत्युलेखों के 12 पृष्ठों तक पहुँचते हैं, जैसे कि इटली कृपया कारण के लिए आईने में देखें। #lockusdown #COVID19Aus #coronavirus",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1239111483415384064
171,"@GOP @realDonaldTrump @LizRNC व्यक्ति। महिला। आदमी। कैमरा। टीवी।

ट्रम्प इन सभी 5 के बारे में परवाह करता है, क्योंकि वे केवल वही चीज़ें हैं जो वह याद रख सकता है।

यह 4,000,000 संक्रमित और 147,000 मृत अमेरिकी हैं ट्रम्प को इसकी परवाह नहीं है। बहुत सारे शून्य। बहुत विचलित करने वाला।

#PersonWomanManCameraTv
#ट्रंप वायरस",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286645808608223232
172,"प्रिय सरकार, आप फीस खत्म करने के अपने विचार के साथ आगे बढ़ सकते हैं, बशर्ते आप शिक्षकों और शिक्षण संस्थानों को वेतन के रूप में पिछले साल आयकर के रूप में भुगतान की गई राशि (शिक्षकों/स्कूलों द्वारा) का 10 गुना देने के लिए तैयार हों।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287365293572894720
173,"मैं पूरे दिन सिर्फ 'ली काउंटी' ट्वीट करूंगा, क्योंकि रात भर में एक मौत हुई है और रात में एक #COVID19 पॉजिटिव मरीज आया है। अभी घोषणा हुई और 7 घंटे पहले तक किसी को पता नहीं चला। #एसडब्ल्यूएफएल",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1236277107736678401
174,अगर मंदी के कारण नौकरी छूट गई या वेतन में कटौती हुई तो क्या होगा? क्या अब भी सरकार स्कूलों को फीस न देने का निर्णय देगी ? क्या स्कूल रोबोट चलाते हैं ?? शिक्षकों को भी वेतन मिलना चाहिए ना?,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287324718962323461
175,अगर फीस ज्यादा है तो बिजली के बिल और गैस के बिल पर रोक लगाएं। क्या आप ऐसा कर सकते हैं? आप यह कैसे कह सकते हैं कि फीस बहुत अधिक है? अच्छी शिक्षा चाहिए तो फीस देनी होगी। इसलिए लोगों की पहली पसंद सरकारी नहीं निजी स्कूल होते हैं,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287325822546620416
176,कल्पना कीजिए... @BetsyDeVosED और @realDonaldTrump पब्लिक स्कूलों को धमकाने की कोशिश कर रहे हैं... उनकी फंडिंग में कटौती कर रहे हैं... क्या एक नया और डरावना खतरा है,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283586474152202243
177,"@GrantKelly07 अच्छा! अब रैंक और फ़ाइल मान लें, उन सड़कों पर मार्च करें और कुछ कमबख्त बूमर्स पर छींकें! #कोरोनावाइरस (कोविड-19",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237645407267614720
178,ओसीपीएस स्कूलों को फिर से खोलने के बारे में एक और सर्वेक्षण करने जा रहा है। नए सर्वेक्षण की भाषा *LaunchEd को प्रोत्साहित करने वाली है। @GovRonDeSantis,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1284171267193606144
179,"निजी स्कूल दक्षिण अफ्रीका में नहीं हैं?

मुझे असमानता महसूस होती है क्योंकि वे जानते हैं कि निजी क्षेत्र पर दूसरी जाति का स्वामित्व है।

मेरा दिल पब्लिक स्कूल के छात्रों के लिए रोता है: टूटा हुआ दिल: #COVID19",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286571056845684736
180,आज सुपरमार्केट में मैंने देखा कि लोग एक-दूसरे को गले लगाने से पहले सोशल डिस्टेंसिंग का मज़ाक बनाते हैं। यह कोई धोखा नहीं है - सभी की सुरक्षा के लिए इसे गंभीरता से लें। #COVID-19,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1240970343839391745
181,"@maryannemarsh @AmericaNewsroom @tracegallagher @JulieBanderas @david_avella @realDonaldTrump @JoeBiden @FoxNews ""द ओनली पोल दैट मैटर्स दैट मैटर्स विल टेक → 3 नवंबर, 2020"" - #SilentMajorityRising

#itsover4democrats #democrats #wrong4America #liberals #wrong4TheWorld #Marxists #wrong4TheUniverse

#FLIPTheHouse #HoldTheSenate #4MoreYears

#ओपनअमेरिका",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287760883939188752
182,"उन्होंने फोर्ट वेन, इंडियाना में अगले 3 सप्ताह के लिए स्कूल रद्द कर दिया। #कोरोना वाइरस",school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1238542030646792193
183,"मुझे लगता है कि हमें 99.46% जीवित रहने की दर वाले वायरस के लिए टीके की आवश्यकता नहीं है। गंभीरता से?

#NoMaskMandates
#ओपेनामेरिकानो",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285720973258498049
184,"अधिकांश बच्चों के लिए निरंतर सीखने के बारे में सोचने में निवेशित हैं। लेकिन ऐसा होने के लिए, स्कूलों को उचित रूप से अपने हक की वसूली करने में सक्षम होना चाहिए और अपने शिक्षकों को भुगतान करना चाहिए और कौशल विकास जारी रखने में उनकी मदद करनी चाहिए। उन्हें जारी रखने के लिए शिक्षकों की आवश्यकता है",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287329003884298242
185,#कोरोनावायरस महामारी के दौरान #आर्थिक पतन और #आर्थिक संकट को रोकने के लिए सरकार को बैंकों को ईएमआई को स्थगित करके और ब्याज में छूट देकर व्यवसायों की मदद करनी चाहिए। यह छोटा सा कदम दूर तक जाएगा #COVID #coronavirusinindia #Coronavid19,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1239032960919060481
186,"भारत जागो और तय करो कि तुम अपने स्कूलों के लिए क्या चाहते हो: फलो-फूलो या मरो?
गुजरात सरकार का आदेश स्कूलों को ऑनलाइन सीखने के लिए वैध शुल्क लेने से रोकना अदूरदर्शी लोकलुभावनवाद है। हमें नेतृत्व की जरूरत है, घुटने की प्रतिक्रिया की नहीं। @CMOGuj @PMOIndia @imBhupendrasinh",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287245704117641216
187,"अगर हम स्कूलों को बंद करने जा रहे हैं तो हमें ऐसा नहीं करना चाहिए क्योंकि #COVID19 हमें यह करना चाहिए क्योंकि स्कूल प्रणाली काम नहीं करती है, निगर स्कूल जा रहे हैं और निगर अभी भी टूटे हुए और मूर्ख हैं: खुशी:",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283327071041789953
188,@joshi_speaks @zoneanthony @anubha1812 स्कूल कहां से कमी पूरी करेगा? गुजरात में सभी खातों का एफआरसी द्वारा ऑडिट किया जाता है और फिर फीस को अंतिम रूप दिया जाता है। इस तरह की किसी भी आकस्मिकता को पूरा करने के लिए स्कूलों को कोई अतिरिक्त फंड नहीं दिया जाता है।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287373621321584641
189,@CBSLA अंत में कोई इस शिट शो का प्रभार ले रहा है !! :clap::clap::clap: #RecallGavinNewsom #Scamdemic,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282942829921103873
190,"क्या आपको नहीं लगता कि कोरोना वायरस के कारण कर्मचारी चयन आयोग को अपनी आगामी परीक्षाओं को स्थगित कर देना चाहिए?
#COVID-19
#postponeAllExams
#postponeSSCexams #CoronaAlert #CoronaKoDhona",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1239030985456377856
191,आजकल स्कूलों में काम करने वाले सभी लोगों की नौकरी दांव पर है। अभिभावक मासिक फीस तक देने को तैयार नहीं हैं। वेतन कटौती जारी है। अपर्याप्त धन के कारण कई लोगों की नौकरी चली गई। शिक्षा क्षेत्र को बचाने के लिए सरकार को कुछ सख्त कार्रवाई करनी चाहिए,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287363892826353664
192,आश्चर्य है कि #फाइजर स्टॉक #फौसी के पास कितना है? कभी आपने सोचा है कि वह डर के स्तर को ऊंचा क्यों रखता है? उसकी पृष्ठभूमि और टीकों को देखें। यह सब समझ में आने लगता है। #FireFauciNow,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286284816204390400
193,"अरे @CLE_State, क्या हरलन का सिर रेत में है ??? :आँखें::आँखें: मैं अपने आप को बाहर देखूँगा:खुशी::खुशी: @CSU_President #coronavirus #CoronavirusOutbreak #ohio #schoolclosure",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237517706506592257
194,अपने मंच पर समूहों को विज्ञान विरोधी और वैक्स विरोधी जानकारी फैलाने की अनुमति देने के लिए फेसबुक का धन्यवाद। लब्बोलुआब यह है कि टीके काम करते हैं। अपने बच्चों को यह टीकाकरण पसंद नहीं है? यह आपका अधिकार है लेकिन दूसरों से अपने स्वार्थ के लिए अपवाद की अपेक्षा न करें।,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283820176580870144
195,"हम लोकतंत्र में रहते हैं तो मुट्ठी भर लोगों की बात सुनकर ही सरकार अपना फैसला क्यों ले लेती है? यह सरकार की जिम्मेदारी है कि वह निष्पक्ष रहे और हर हितधारक की बात सुने - चाहे वह माता-पिता हों, शिक्षक हों, स्कूल हों, बच्चे हों।",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287342966449811456
196,"काम पर किसी का बेटा वास्तव में बीमार है, वह कहती है कि यह सभी कोरोनावायरस के लक्षण हैं लेकिन क्योंकि वह बहुत बीमार हो जाता है, वह इसके बारे में कुछ नहीं कर रही है: sob:",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237633263985983488
197,#Lowes #HomeDepot इन लोगों को मास्क की आवश्यकता के लिए ट्रेंड करवाएं जैसा कि अन्य सभी बड़ी श्रृंखलाओं ने किया है! दबाव लागू करें!,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283817315583361027
198,मैनचेस्टर सिटी के डिफेंडर बेंजामिन मेंडी अपने परिवार के एक सदस्य को #कोरोनावायरस #bbcqt #Birmingham #Birminghamupdates के लक्षण प्रदर्शित करने के बाद अस्पताल में भर्ती होने के बाद एहतियात के तौर पर आत्म-पृथक हो गए हैं,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1238351617516322816
199,"अब स्कूलों, सार्वजनिक और निजी क्षेत्रों के लिए व्यावसायिक एंटीवायरल स्वच्छता या कीटाणुशोधन सेवाएं प्रदान करना: 0738373828 (व्हाट्सएप) / 0725587611 पर संपर्क करें",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283466406835687427
